scenario,seq_len,ground_truth,answer,lpips,seq_lpips
scene_14003,6,False,no,0.231101,0.216865
scene_10398,7,True,no,0.115550,0.215960
scene_14704,8,False,no,0.127911,0.217830
scene_10561,8,False,yes,0.276168,0.332817
scene_13436,8,True,no,0.145867,0.236734
scene_14330,8,False,no,0.066196,0.136471
scene_12702,8,False,no,0.154144,0.228968
scene_13145,8,False,yes,0.090109,0.195542
scene_12954,7,False,no,0.257470,0.251767
scene_13096,8,True,yes,0.125497,0.335807
scene_12778,8,True,no,0.182353,0.269477
scene_11027,8,False,no,0.097398,0.143591
scene_12544,7,True,no,0.207810,0.255855
scene_10779,8,True,no,0.120706,0.200037
scene_12608,8,False,no,0.071766,0.341563
scene_10898,8,False,no,0.119586,0.218385
scene_11444,8,True,no,0.092852,0.125001
scene_13287,8,False,no,0.196653,0.200295
scene_12487,8,False,no,0.235597,0.169748
scene_10943,8,True,no,0.126383,0.233372
scene_13275,7,False,no,0.157999,0.137240
scene_13179,7,True,no,0.148184,0.170362
scene_11173,7,False,no,0.084878,0.127905
scene_14819,8,True,no,0.100896,0.230200
scene_13706,8,True,no,0.123624,0.254327
scene_13414,8,True,no,0.092677,0.161601
scene_12035,8,True,no,0.244342,0.251712
scene_13054,7,True,no,0.137122,0.165776
scene_12484,8,False,no,0.112796,0.196932
scene_14063,8,True,no,0.110612,0.228657
scene_14518,8,True,no,0.062193,0.178216
scene_14907,8,False,no,0.243374,0.333777
scene_13189,8,False,no,0.076846,0.165330
scene_12811,8,True,yes,0.304172,0.323168
scene_13546,8,True,no,0.256552,0.246117
scene_14738,6,True,yes,0.001122,0.105972
scene_10033,7,False,no,0.148519,0.188297
scene_11125,7,True,no,0.019714,0.159765
scene_11622,8,False,yes,0.048380,0.175479
scene_12698,7,True,no,0.125805,0.173707
scene_14116,8,True,no,0.110789,0.270586
scene_10089,8,True,yes,0.063949,0.302578
scene_11210,8,True,yes,0.206506,0.253743
scene_14900,7,True,no,0.162944,0.198221
scene_11212,8,True,no,0.097177,0.167714
scene_12355,7,False,no,0.185648,0.203591
scene_11471,7,False,no,0.225517,0.304591
scene_12343,7,False,no,0.228992,0.230981
scene_11563,8,False,yes,0.095118,0.179054
scene_10972,7,False,no,0.039434,0.087488
scene_10437,6,True,no,0.123601,0.135452
scene_11980,8,False,yes,0.114539,0.224255
scene_14488,8,False,no,0.067876,0.147866
scene_14946,8,False,no,0.072317,0.174239
scene_10816,6,False,no,0.139241,0.168871
scene_11238,8,False,yes,0.275097,0.275676
scene_14970,8,True,yes,0.141795,0.195341
scene_14062,6,True,yes,0.040403,0.201841
scene_11025,8,True,yes,0.085244,0.203879
scene_14106,8,False,yes,0.183398,0.318761
scene_14333,8,False,no,0.070119,0.179405
scene_13943,8,True,no,0.121094,0.320719
scene_12618,6,False,no,0.021491,0.150197
scene_11226,6,True,no,0.061247,0.098986
scene_12407,8,True,no,0.084773,0.194458
scene_11416,8,True,no,0.148085,0.234977
scene_13874,5,False,yes,0.066147,0.089745
scene_11810,7,True,yes,0.057708,0.245321
scene_10302,8,True,no,0.192868,0.260983
scene_10648,6,True,no,0.041116,0.135253
scene_12239,8,True,no,0.136967,0.181278
scene_12777,7,False,no,0.014528,0.180829
scene_11179,7,True,no,0.088008,0.121928
scene_13694,7,False,no,0.088485,0.133674
scene_14984,7,True,no,0.299886,0.272853
scene_13298,8,True,no,0.084637,0.170155
scene_13684,7,False,yes,0.034743,0.153543
scene_10038,8,True,no,0.211723,0.230448
scene_12733,7,True,yes,0.028588,0.314537
scene_14429,8,False,no,0.139292,0.230544
scene_11883,8,True,no,0.054002,0.233033
scene_11041,8,True,no,0.070877,0.175920
scene_12613,8,False,yes,0.140384,0.209739
scene_14299,8,False,no,0.113280,0.319006
scene_10952,7,True,no,0.080917,0.159060
scene_10587,8,True,no,0.121388,0.255991
scene_12389,7,False,no,0.102186,0.121732
scene_13741,8,False,yes,0.107703,0.200709
scene_12039,7,True,no,0.082285,0.162954
scene_10987,8,False,yes,0.136436,0.277688
scene_12800,8,True,no,0.268057,0.305922
scene_12539,8,False,no,0.220851,0.353998
scene_11567,8,False,no,0.168177,0.189088
scene_13569,7,False,no,0.230900,0.272123
scene_12497,8,False,no,0.277285,0.259703
scene_10323,8,True,no,0.095635,0.244841
scene_10718,8,True,no,0.189706,0.191603
scene_10697,8,True,no,0.066135,0.177050
scene_10738,7,True,yes,0.062146,0.147495
scene_13249,8,True,no,0.164334,0.202739
scene_12794,7,False,no,0.042116,0.221535
scene_14289,7,False,no,0.252773,0.249247
scene_11688,8,False,yes,0.154166,0.200188
scene_14702,8,True,no,0.150249,0.236435
scene_11001,6,False,no,0.033120,0.081638
scene_14514,8,True,no,0.248126,0.237093
scene_11765,7,True,no,0.075566,0.153425
scene_11536,7,False,yes,0.148770,0.229076
scene_11469,7,False,no,0.324970,0.295546
scene_11202,7,True,no,0.103889,0.221659
scene_10229,8,False,yes,0.169096,0.231411
scene_13264,8,True,no,0.260752,0.282319
scene_11329,7,True,no,0.079176,0.116598
scene_10188,7,True,no,0.160573,0.194265
scene_10118,8,False,no,0.058269,0.164456
scene_13703,8,True,no,0.075700,0.143076
scene_11227,8,False,no,0.114859,0.267766
scene_12844,7,False,no,0.091012,0.133597
scene_10682,8,False,no,0.187997,0.227270
scene_11818,8,False,no,0.060639,0.199175
scene_14069,8,False,no,0.047129,0.129745
scene_14575,8,False,no,0.137426,0.211151
scene_12885,8,False,yes,0.053824,0.134806
scene_12596,7,False,no,0.093519,0.086077
scene_13116,8,False,no,0.048702,0.174594
scene_10404,8,False,no,0.135247,0.251729
scene_14010,5,False,no,0.061497,0.072877
scene_11778,8,False,no,0.095548,0.263008
scene_10370,7,True,no,0.074050,0.168324
scene_13060,7,False,no,0.064229,0.155569
scene_10932,7,True,no,0.067349,0.209432
scene_11178,7,False,no,0.119420,0.205040
scene_13775,6,True,no,0.099222,0.142020
scene_12805,6,False,no,0.049958,0.158370
scene_12586,8,True,no,0.052061,0.191526
scene_10962,8,False,no,0.181913,0.317448
scene_10280,7,False,no,0.134504,0.127334
scene_12530,8,False,no,0.278872,0.339643
scene_10147,7,True,no,0.091200,0.126098
scene_12217,7,False,no,0.061846,0.146572
scene_13576,8,False,no,0.130214,0.232578
scene_14507,8,True,no,0.083743,0.201960
scene_13112,8,False,no,0.136996,0.206324
scene_13637,8,False,no,0.136373,0.181520
scene_12945,7,True,no,0.238240,0.245409
scene_12568,8,True,no,0.133520,0.178725
scene_14140,8,False,yes,0.119327,0.237072
scene_13911,8,True,no,0.059204,0.122443
scene_11557,6,False,no,0.049010,0.085137
scene_14610,8,True,no,0.310126,0.359471
scene_13522,7,False,no,0.090567,0.132789
scene_12764,7,False,yes,0.094872,0.202629
scene_13494,7,True,yes,0.126425,0.185500
scene_11346,8,False,no,0.106267,0.231839
scene_13491,8,True,no,0.300588,0.292314
scene_10328,8,False,no,0.315692,0.355726
scene_12662,8,False,no,0.107119,0.274770
scene_14979,8,False,no,0.095963,0.196627
scene_12839,8,False,yes,0.182169,0.209619
scene_12553,8,True,no,0.080971,0.189463
scene_11387,7,False,no,0.162644,0.229175
scene_14686,7,True,no,0.043885,0.294983
scene_14479,7,True,yes,0.193089,0.311051
scene_13203,7,False,no,0.070136,0.130953
scene_11924,7,False,yes,0.178371,0.278592
scene_10306,7,False,no,0.161385,0.168659
scene_10633,6,True,no,0.050562,0.129727
scene_13975,8,True,no,0.132174,0.279233
scene_14416,6,False,no,0.001157,0.095898
scene_14355,6,True,no,0.058558,0.111575
scene_11680,7,False,no,0.155399,0.210428
scene_10591,8,False,no,0.203214,0.219314
scene_12961,8,True,no,0.193577,0.237781
scene_10062,8,False,no,0.050704,0.176651
scene_11872,8,True,no,0.058604,0.185383
scene_13732,8,False,yes,0.119201,0.248633
scene_12155,8,False,yes,0.136009,0.260708
scene_10409,7,False,no,0.118872,0.182902
scene_11804,8,False,no,0.054257,0.200487
scene_13464,7,True,yes,0.213533,0.256567
scene_13583,6,False,no,0.039616,0.182614
scene_14419,6,False,no,0.044645,0.075385
scene_13565,7,True,no,0.068009,0.131095
scene_14209,8,False,no,0.197518,0.192449
scene_12418,8,False,no,0.304727,0.291409
scene_13957,7,True,no,0.241999,0.242564
scene_14657,8,False,no,0.080592,0.194049
scene_10518,8,False,no,0.098445,0.137941
scene_10151,7,False,no,0.307025,0.306513
scene_13954,8,False,no,0.103111,0.213422
scene_12029,8,False,no,0.071543,0.201545
scene_10624,8,True,no,0.118420,0.226565
scene_14020,7,False,no,0.001316,0.251504
scene_12671,8,True,no,0.288960,0.299889
scene_13364,8,True,no,0.227727,0.272392
scene_13248,8,False,no,0.136100,0.270496
scene_12720,8,False,no,0.200648,0.295360
scene_14051,6,True,no,0.088222,0.112112
scene_11582,8,False,no,0.088047,0.274832
scene_14120,8,False,yes,0.182771,0.228079
scene_13326,7,True,yes,0.112661,0.167150
scene_14123,7,True,no,0.066274,0.131736
scene_12890,7,True,no,0.152531,0.205481
scene_11938,8,False,no,0.209673,0.205269
scene_13052,8,False,yes,0.147370,0.227392
scene_14486,6,True,yes,0.114908,0.161327
scene_10178,7,True,no,0.154681,0.182590
scene_11683,7,True,no,0.122430,0.170583
scene_13178,8,True,no,0.056458,0.151631
scene_13509,7,True,yes,0.074358,0.168531
scene_11914,8,False,no,0.111837,0.218717
scene_14464,7,True,no,0.150853,0.183370
scene_11957,8,True,yes,0.094290,0.201900
scene_11546,8,False,no,0.073550,0.182091
scene_12637,8,False,no,0.141830,0.198615
scene_14513,7,False,no,0.126552,0.255893
scene_13092,7,False,no,0.089300,0.117202
scene_12725,5,True,yes,0.090314,0.058100
scene_12829,8,True,no,0.170705,0.296072
scene_13970,8,True,no,0.041951,0.098021
scene_13661,7,False,no,0.154147,0.221403
scene_11218,7,False,no,0.017992,0.139599
scene_14014,7,True,no,0.115553,0.146566
scene_12446,6,False,yes,0.088774,0.091201
scene_12318,8,False,no,0.112152,0.163678
scene_14231,7,False,no,0.095646,0.166615
scene_12189,7,False,no,0.079624,0.179415
scene_12786,7,False,yes,0.097157,0.134509
scene_13402,8,True,no,0.146069,0.209056
scene_14328,7,True,yes,0.061585,0.180094
scene_10572,7,False,no,0.151153,0.218495
scene_11119,7,True,yes,0.015470,0.176674
scene_11562,7,False,no,0.009289,0.235429
scene_13144,8,True,no,0.100858,0.125677
scene_11185,7,True,no,0.121202,0.188674
scene_13744,8,True,no,0.152852,0.208158
scene_11997,8,True,no,0.122486,0.203002
scene_13871,7,True,no,0.184433,0.215925
scene_13955,8,True,yes,0.119646,0.190848
scene_13406,7,False,no,0.047899,0.127642
scene_12240,7,True,no,0.104394,0.221670
scene_12391,7,False,yes,0.075429,0.109513
scene_14085,8,True,yes,0.078647,0.260278
scene_11262,8,False,no,0.062501,0.156904
scene_10963,7,True,no,0.140900,0.168064
scene_13783,7,True,no,0.158738,0.214600
scene_10930,6,False,no,0.025156,0.107970
scene_14521,7,True,yes,0.276283,0.240257
scene_10764,7,False,no,0.177241,0.206791
scene_13345,6,False,yes,0.268637,0.221268
scene_10112,8,True,no,0.103585,0.212301
scene_12546,8,False,no,0.086301,0.233484
scene_11298,8,True,no,0.079666,0.289911
scene_11961,7,False,no,0.203909,0.243140
scene_10236,7,True,no,0.056908,0.224666
scene_14496,8,True,no,0.092775,0.181630
scene_13973,8,False,no,0.147809,0.256042
scene_14679,7,True,no,0.026301,0.327057
scene_12360,8,False,no,0.128521,0.170220
scene_11074,7,True,no,0.084879,0.202002
scene_14930,7,False,no,0.119333,0.104538
scene_14661,8,False,no,0.162545,0.226383
scene_10423,8,True,no,0.058080,0.198016
scene_13624,6,False,no,0.121879,0.122705
scene_14086,8,False,no,0.164558,0.173034
scene_12965,8,True,no,0.188414,0.333328
scene_11537,8,False,no,0.129154,0.191128
scene_10445,8,False,no,0.050109,0.244075
scene_13388,7,True,no,0.109934,0.129049
scene_13787,8,True,yes,0.096835,0.239541
scene_10009,8,True,no,0.122037,0.254008
scene_13314,7,True,no,0.085059,0.167021
scene_10950,8,False,no,0.042523,0.133870
scene_12649,8,False,no,0.241419,0.317012
scene_12068,8,False,no,0.197680,0.301106
scene_12577,7,False,no,0.097070,0.142652
scene_10722,7,False,no,0.210150,0.253008
scene_13728,7,True,no,0.187668,0.249531
scene_10300,7,True,no,0.158562,0.163075
scene_13283,7,False,no,0.106117,0.181388
scene_12362,8,False,no,0.082605,0.218753
scene_14061,8,False,no,0.090385,0.260951
scene_14612,8,True,yes,0.116803,0.141298
scene_12703,8,False,no,0.181119,0.297156
scene_11318,8,True,no,0.209898,0.318893
scene_10857,8,False,no,0.152571,0.241903
scene_12631,8,True,no,0.202587,0.265915
scene_12732,8,False,no,0.098531,0.253059
scene_14554,8,True,no,0.108348,0.210833
scene_12852,7,False,no,0.095898,0.150167
scene_13853,7,False,no,0.171492,0.232100
scene_10748,7,False,no,0.036300,0.224137
scene_14259,6,True,no,0.001682,0.111623
scene_14437,8,True,no,0.160803,0.274237
scene_11487,7,True,yes,0.045794,0.195914
scene_14973,8,False,no,0.166908,0.206505
scene_14533,8,True,yes,0.097704,0.279719
scene_13857,7,True,no,0.105218,0.131197
scene_11436,7,True,no,0.250835,0.330992
scene_14400,8,False,no,0.086471,0.143380
scene_12208,7,True,no,0.189815,0.236128
scene_10169,8,True,no,0.145313,0.338981
scene_14806,7,False,no,0.203714,0.258465
scene_10749,7,True,no,0.124403,0.348900
scene_10211,7,True,no,0.184192,0.211793
scene_12052,8,False,no,0.164994,0.181055
scene_14852,8,True,no,0.106060,0.200885
scene_13542,7,True,yes,0.193392,0.144736
scene_14628,8,True,no,0.079863,0.205993
scene_10659,7,True,no,0.115700,0.162956
scene_13589,7,True,yes,0.246089,0.262717
scene_14048,8,True,no,0.174242,0.244702
scene_14102,6,False,yes,0.039708,0.181518
scene_12231,8,True,yes,0.186951,0.225115
scene_13300,7,True,no,0.197699,0.293561
scene_12492,8,False,no,0.070636,0.235209
scene_13842,8,False,no,0.166461,0.247962
scene_11019,8,False,yes,0.093595,0.183218
scene_13600,7,True,no,0.188913,0.222730
scene_12365,8,True,yes,0.165718,0.290734
scene_14845,7,False,no,0.071560,0.206274
scene_11360,8,False,no,0.079242,0.109617
scene_10489,7,False,no,0.078987,0.119549
scene_14929,8,True,no,0.199302,0.293483
scene_11166,8,False,yes,0.116734,0.237970
scene_12177,8,True,no,0.140832,0.179449
scene_11221,7,False,no,0.154522,0.200554
scene_11842,8,False,yes,0.214443,0.315289
scene_10941,6,True,no,0.031693,0.136445
scene_14503,7,True,no,0.128875,0.193039
scene_11621,8,False,yes,0.235703,0.279100
scene_14238,8,False,no,0.130173,0.214640
scene_11913,7,True,no,0.045522,0.148519
scene_10584,7,True,no,0.049800,0.160448
scene_13722,8,False,no,0.088935,0.150717
scene_12317,7,True,no,0.216793,0.219661
scene_12361,8,True,no,0.117056,0.214774
scene_11897,7,False,no,0.024166,0.105620
scene_10267,8,False,yes,0.065174,0.146140
scene_12386,8,True,no,0.109067,0.213532
scene_13852,8,False,no,0.122566,0.195632
scene_14247,8,False,no,0.139028,0.247308
scene_13349,7,True,no,0.155125,0.199700
scene_10021,8,False,no,0.086525,0.143465
scene_11283,8,True,no,0.078482,0.186963
scene_10615,8,True,yes,0.178138,0.288800
scene_11424,8,True,no,0.197192,0.271844
scene_11965,8,True,no,0.119017,0.210426
scene_11287,7,True,no,0.150873,0.159205
scene_10666,7,False,no,0.068936,0.148512
scene_12168,8,True,no,0.278243,0.308306
scene_14911,7,False,no,0.189529,0.130086
scene_11703,8,False,no,0.063183,0.178771
scene_10813,7,True,no,0.162827,0.210190
scene_10494,8,True,no,0.058876,0.275647
scene_12502,8,False,yes,0.089373,0.249010
scene_13515,8,True,yes,0.055671,0.189054
scene_12436,8,False,yes,0.175624,0.248177
scene_13629,6,False,no,0.033908,0.092586
scene_13693,7,True,no,0.075266,0.164387
scene_14449,8,False,no,0.255805,0.195240
scene_11849,8,False,no,0.118881,0.278387
scene_13412,7,False,no,0.033524,0.250717
scene_10971,7,True,no,0.014802,0.303666
scene_12034,6,True,no,0.066270,0.136901
scene_10698,7,True,no,0.162164,0.249767
scene_14812,7,True,no,0.169882,0.206339
scene_11223,7,True,no,0.160234,0.178715
scene_11243,7,False,no,0.109773,0.167257
scene_10440,8,True,no,0.149829,0.214970
scene_10607,7,True,no,0.135472,0.161532
scene_14031,8,False,yes,0.144736,0.232044
scene_13285,8,True,yes,0.114156,0.173140
scene_10536,8,True,no,0.120622,0.189254
scene_10935,8,True,yes,0.148209,0.142814
scene_13916,8,True,no,0.083131,0.229965
scene_12069,8,False,yes,0.068430,0.207486
scene_10421,8,False,no,0.199774,0.202850
scene_11511,8,True,no,0.066441,0.240703
scene_12793,7,True,no,0.140654,0.219845
scene_13611,7,False,no,0.136886,0.137697
scene_13924,8,True,no,0.100392,0.226060
scene_13848,7,False,no,0.131878,0.143050
scene_12330,8,True,no,0.119112,0.166256
scene_10100,8,False,no,0.122421,0.236999
scene_10841,8,True,no,0.082314,0.101294
scene_14024,7,False,no,0.124473,0.193931
scene_14393,8,True,yes,0.157934,0.266473
scene_12394,7,True,no,0.097315,0.121088
scene_10447,8,True,no,0.176388,0.249753
scene_10372,7,False,no,0.116545,0.172835
scene_12248,8,True,yes,0.092883,0.178223
scene_11037,8,True,yes,0.181022,0.329123
scene_10115,8,False,no,0.118419,0.296453
scene_12477,8,False,no,0.129384,0.220796
scene_14614,7,True,no,0.156733,0.199723
scene_12958,7,True,no,0.149053,0.272309
scene_11864,7,True,yes,0.032215,0.210044
scene_12427,7,True,yes,0.194138,0.151255
scene_11591,7,False,no,0.197421,0.212938
scene_10824,7,False,no,0.097345,0.130450
scene_12319,6,True,no,0.014691,0.126652
scene_12266,8,False,no,0.066041,0.156471
scene_13969,8,True,yes,0.137626,0.259726
scene_11773,7,True,no,0.001091,0.127392
scene_14773,8,True,no,0.106227,0.249588
scene_11517,7,False,no,0.025292,0.253707
scene_10980,7,True,no,0.115812,0.164344
scene_14915,7,False,no,0.048955,0.120134
scene_11578,8,False,no,0.234274,0.235004
scene_10989,8,True,no,0.123046,0.228684
scene_11889,7,False,yes,0.076740,0.123955
scene_14877,8,True,yes,0.100630,0.211172
scene_12512,7,False,no,0.105387,0.137431
scene_12220,8,True,no,0.061977,0.163139
scene_13720,8,False,no,0.249456,0.306673
scene_12884,6,False,no,0.038696,0.166819
scene_12711,7,False,no,0.041500,0.317628
scene_13488,7,False,no,0.065819,0.117056
scene_12818,7,False,no,0.103997,0.148452
scene_14530,8,True,no,0.213086,0.188988
scene_13025,8,False,no,0.101592,0.246268
scene_12509,8,True,yes,0.148157,0.258277
scene_11994,6,True,no,0.042852,0.074895
scene_14432,8,False,no,0.130366,0.229147
scene_11816,7,False,no,0.132726,0.145270
scene_12411,8,True,yes,0.080047,0.148932
scene_10763,8,True,no,0.190097,0.241989
scene_10141,8,True,no,0.235640,0.251283
scene_13674,7,True,no,0.090299,0.157200
scene_14023,8,True,yes,0.100262,0.134477
scene_13903,8,False,no,0.248566,0.226081
scene_11969,7,False,no,0.072436,0.172594
scene_14658,8,True,no,0.180021,0.213070
scene_14621,6,True,no,0.103773,0.171983
scene_11978,8,True,no,0.146859,0.206259
scene_14839,8,True,no,0.158254,0.258487
scene_11566,8,True,no,0.152928,0.188189
scene_14235,7,False,no,0.035165,0.140223
scene_10083,8,False,no,0.150866,0.231002
scene_12264,7,True,no,0.072684,0.121613
scene_12291,8,False,yes,0.095436,0.238188
scene_12790,6,False,no,0.068635,0.112978
scene_12117,7,True,no,0.030140,0.203893
scene_12908,6,True,no,0.066861,0.119997
scene_11738,8,True,no,0.087088,0.195488
scene_13997,8,False,no,0.079699,0.139643
scene_11490,7,True,no,0.183614,0.126942
scene_12663,8,True,no,0.110883,0.295599
scene_14509,8,True,yes,0.130786,0.200469
scene_10235,8,True,no,0.185919,0.329289
scene_12757,7,True,no,0.168990,0.238150
scene_14746,7,True,no,0.154207,0.210872
scene_14493,8,False,yes,0.143046,0.186858
scene_11998,7,False,no,0.125727,0.152763
scene_13695,8,False,no,0.085450,0.212004
scene_12285,7,True,no,0.040947,0.147000
scene_10710,7,True,no,0.188638,0.168829
scene_12012,6,True,no,0.240085,0.204971
scene_12641,8,True,yes,0.108281,0.265870
scene_12199,8,True,yes,0.116599,0.143723
scene_13571,7,False,no,0.116837,0.187286
scene_13811,8,True,yes,0.207813,0.280367
scene_13963,7,False,no,0.105160,0.239939
scene_12213,8,False,no,0.044038,0.158235
scene_14277,7,False,no,0.117045,0.249025
scene_11443,7,False,no,0.050763,0.157911
scene_13570,8,True,no,0.108913,0.268700
scene_11254,7,False,no,0.123608,0.186451
scene_13769,8,True,yes,0.083733,0.202105
scene_12969,7,False,no,0.043713,0.222031
scene_13554,7,False,no,0.000894,0.252875
scene_10865,7,True,no,0.110982,0.272552
scene_14018,8,False,no,0.088234,0.167619
scene_14452,8,True,no,0.151448,0.196245
scene_10103,7,True,no,0.306940,0.326434
scene_12797,8,True,no,0.083970,0.218573
scene_14688,8,False,no,0.140140,0.170350
scene_10565,7,False,no,0.082636,0.182674
scene_13037,8,False,no,0.046351,0.126046
scene_14896,8,True,no,0.135607,0.338343
scene_14367,8,False,no,0.142579,0.219659
scene_12846,6,True,no,0.090343,0.194446
scene_10336,7,True,no,0.130084,0.207794
scene_14818,8,False,no,0.149624,0.183894
scene_12471,8,False,yes,0.053989,0.125538
scene_10835,7,True,no,0.097309,0.120419
scene_11990,8,True,no,0.086026,0.237810
scene_10623,8,False,no,0.095725,0.226654
scene_11625,7,True,no,0.220809,0.195722
scene_13252,5,True,no,0.044126,0.081703
scene_13076,7,False,no,0.105681,0.184905
scene_12556,8,True,yes,0.108519,0.191501
scene_10210,7,True,no,0.033487,0.231243
scene_14608,8,True,yes,0.215465,0.314374
scene_12549,8,True,no,0.102792,0.248113
scene_11342,8,True,no,0.135929,0.233680
scene_14874,7,True,no,0.136700,0.150296
scene_11375,8,False,no,0.209182,0.300389
scene_13023,8,True,no,0.123127,0.283387
scene_12100,8,True,no,0.219446,0.291946
scene_14667,6,False,no,0.001108,0.123028
scene_11786,7,True,no,0.125628,0.192954
scene_10938,7,False,no,0.054299,0.234234
scene_13882,8,False,no,0.144096,0.236569
scene_11035,8,True,no,0.205140,0.306157
scene_11955,8,True,no,0.090953,0.160230
scene_11249,8,True,no,0.110600,0.132241
scene_10166,8,True,no,0.115802,0.230657
scene_11634,7,True,no,0.205901,0.181047
scene_14482,6,False,no,0.087968,0.088529
scene_10254,8,False,no,0.130344,0.206128
scene_10329,8,False,no,0.061511,0.148136
scene_10563,7,True,yes,0.134829,0.228007
scene_11837,7,False,no,0.023993,0.159292
scene_12868,8,True,no,0.084860,0.156660
scene_10427,7,True,yes,0.127825,0.207845
scene_10158,8,True,no,0.112714,0.219026
scene_13855,8,True,no,0.115683,0.243128
scene_10671,8,True,yes,0.077427,0.230636
scene_12067,8,False,no,0.245068,0.276985
scene_13456,7,False,no,0.108967,0.192393
scene_12280,7,False,yes,0.080978,0.103487
scene_14417,7,False,no,0.149919,0.138526
scene_12766,8,True,no,0.279780,0.252200
scene_12678,7,True,no,0.061463,0.141773
scene_13727,8,False,no,0.103022,0.247887
scene_11734,8,False,yes,0.200653,0.260062
scene_12682,7,False,no,0.123676,0.104842
scene_14674,8,False,no,0.112690,0.234619
scene_12132,6,False,yes,0.074071,0.117341
scene_14498,8,False,no,0.204855,0.259448
scene_11489,8,False,yes,0.105743,0.247106
scene_13785,7,True,no,0.147489,0.242394
scene_11112,8,False,no,0.236050,0.211028
scene_13514,6,True,no,0.060424,0.088763
scene_10688,8,True,no,0.104773,0.173809
scene_10222,8,True,no,0.093535,0.314980
scene_13230,6,False,no,0.143659,0.123364
scene_10220,8,True,no,0.069343,0.157867
scene_14927,8,False,no,0.195948,0.226503
scene_11046,7,False,no,0.094302,0.175943
scene_13831,8,False,no,0.162603,0.315016
scene_14831,8,True,no,0.076035,0.186138
scene_13315,8,False,yes,0.270745,0.299814
scene_12755,8,False,no,0.120894,0.216046
scene_13187,8,False,no,0.143935,0.219307
scene_10237,7,False,no,0.097331,0.161922
scene_14752,8,True,no,0.098147,0.149115
scene_13573,8,True,no,0.097163,0.275423
scene_12236,7,False,no,0.259651,0.345467
scene_11798,7,True,no,0.250806,0.276873
scene_14002,7,True,no,0.121043,0.114813
scene_11807,8,True,no,0.112841,0.158839
scene_14412,8,True,no,0.146041,0.314601
scene_13435,7,True,no,0.213603,0.267752
scene_13196,8,True,no,0.357552,0.294736
scene_12447,8,False,no,0.235422,0.302866
scene_12883,8,False,no,0.115203,0.158323
scene_10048,8,True,no,0.142275,0.186828
scene_13910,7,True,no,0.098862,0.267271
scene_13118,8,False,no,0.069212,0.154486
scene_10160,7,True,no,0.149987,0.265517
scene_13192,8,True,no,0.117382,0.275765
scene_13444,7,True,no,0.012923,0.133848
scene_11695,7,False,no,0.115147,0.228987
scene_10511,8,True,no,0.078708,0.272271
scene_13409,7,False,no,0.071873,0.109454
scene_13819,8,False,no,0.111483,0.211893
scene_14448,8,True,yes,0.063306,0.198246
scene_12712,7,False,no,0.141669,0.117210
scene_13342,8,False,no,0.172298,0.203996
scene_13401,6,True,no,0.239911,0.139506
scene_10527,8,False,no,0.115514,0.172060
scene_11753,8,False,no,0.135273,0.238149
scene_11252,8,True,no,0.107550,0.252639
scene_13139,6,True,no,0.178087,0.135533
scene_11895,8,True,yes,0.054111,0.188783
scene_11236,8,False,no,0.061502,0.188597
scene_14891,8,True,no,0.179732,0.239346
scene_10661,8,True,no,0.144977,0.229729
scene_14427,8,False,no,0.166671,0.263676
scene_12620,8,True,no,0.098162,0.185169
scene_12753,8,True,no,0.095575,0.305529
scene_12226,6,False,no,0.119228,0.149388
scene_11921,8,False,no,0.228707,0.344837
scene_12341,7,False,no,0.074449,0.127261
scene_10635,7,True,no,0.089101,0.271027
scene_13606,7,True,no,0.099420,0.106728
scene_12250,8,False,no,0.110013,0.184888
scene_11960,8,True,no,0.155944,0.248355
scene_13972,6,True,no,0.096422,0.205736
scene_14273,6,False,no,0.161736,0.144266
scene_12272,7,False,no,0.094244,0.140381
scene_12026,8,False,yes,0.134187,0.264557
scene_12124,8,True,no,0.124790,0.241707
scene_13689,8,False,no,0.259699,0.261003
scene_13891,7,True,no,0.081962,0.176646
scene_11304,8,True,yes,0.092477,0.191297
scene_13655,8,True,no,0.183062,0.217828
scene_13498,8,False,no,0.230878,0.203586
scene_14138,8,False,no,0.088443,0.283656
scene_13628,8,False,no,0.264141,0.291623
scene_12600,8,True,no,0.138489,0.199244
scene_14354,8,False,no,0.136754,0.229991
scene_13809,8,False,no,0.064474,0.138737
scene_11093,7,False,no,0.098193,0.166895
scene_13742,7,True,yes,0.100405,0.116162
scene_10995,8,False,no,0.111618,0.250388
scene_12042,7,False,no,0.001925,0.123595
scene_10412,7,False,no,0.057110,0.175732
scene_13808,7,False,yes,0.135306,0.184247
scene_14246,8,False,no,0.094528,0.181497
scene_11441,8,False,no,0.188065,0.174540
scene_11793,7,False,yes,0.074087,0.118576
scene_13485,8,True,no,0.171500,0.290939
scene_10874,8,False,no,0.166446,0.214757
scene_10045,8,False,yes,0.098313,0.216925
scene_11209,8,True,no,0.101304,0.235228
scene_11999,8,True,no,0.215635,0.270075
scene_13276,8,True,no,0.122019,0.183647
scene_14052,7,True,no,0.142742,0.143592
scene_13147,8,True,no,0.144978,0.263657
scene_11593,7,False,no,0.171550,0.213735
scene_13398,8,True,no,0.254136,0.223504
scene_13733,7,True,no,0.000724,0.197852
scene_10597,8,True,yes,0.073500,0.278148
scene_13895,8,False,no,0.071529,0.213327
scene_14926,7,True,yes,0.221829,0.189385
